,database,scenario,fuelOrTech,year,season,tod,value
17382,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr07,0.0
17383,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr08,0.0
17384,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr09,0.0
17385,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr10,0.0
17386,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr11,0.0
17387,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr12,0.0
17388,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr13,0.0
17389,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr14,0.0
17390,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr15,0.0
17391,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr16,0.0
17392,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr17,0.0
17393,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr18,0.0
17394,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr19,0.0
17395,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr20,0.0
17396,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr21,0.0
17397,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr22,0.0
17398,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr23,0.0
17399,B.sqlite,solve,ELC_CENTRAL,2018,winter,hr24,0.0
17400,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr01,0.0
17401,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr02,0.0
17402,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr03,0.0
17403,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr04,0.0
17404,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr05,0.0
17405,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr06,0.0
17406,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr07,0.0
17407,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr08,0.0
17408,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr09,0.0
17409,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr10,0.0
17410,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr11,0.0
17411,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr12,0.0
17412,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr13,0.0
17413,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr14,0.0
17414,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr15,0.0
17415,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr16,0.0
17416,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr17,0.0
17417,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr18,0.0
17418,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr19,0.0
17419,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr20,0.0
17420,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr21,0.0
17421,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr22,0.0
17422,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr23,0.0
17423,B.sqlite,solve,ELC_CENTRAL,2018,winter2,hr24,0.0
17424,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr01,0.0
17425,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr02,0.0
17426,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr03,0.0
17427,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr04,0.0
17428,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr05,0.0
17429,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr06,0.0
17430,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr07,0.0
17431,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr08,0.0
17432,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr09,0.0
17433,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr10,0.0
17434,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr11,0.0
17435,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr12,0.0
17436,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr13,0.0
17437,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr14,0.0
17438,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr15,0.0
17439,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr16,0.0
17440,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr17,0.0
17441,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr18,0.0
17442,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr19,0.0
17443,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr20,0.0
17444,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr21,0.0
17445,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr22,0.0
17446,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr23,0.0
17447,B.sqlite,solve,ELC_CENTRAL,2020,spring,hr24,0.0
17448,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr01,158.364027904469
17449,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr02,7.476479728203406
17450,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr03,0.0
17451,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr04,0.0
17452,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr05,18.570309181522916
17453,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr06,84.44198062310915
17454,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr07,173.32429236088169
17455,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr08,223.61768629000528
17456,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr09,198.55161682550798
17457,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr10,153.49257790057186
17458,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr11,114.1329445357508
17459,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr12,93.96295840850371
17460,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr13,79.89811950836295
17461,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr14,74.42550283731818
17462,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr15,94.33708618658079
17463,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr16,158.12320290427635
17464,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr17,227.04993907052884
17465,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr18,308.9176835804675
17466,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr19,394.70709198243236
17467,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr20,386.34557253129867
17468,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr21,364.1908308469082
17469,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr22,307.3719891347865
17470,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr23,215.1977390610471
17471,B.sqlite,solve,ELC_CENTRAL,2020,summer,hr24,132.36525288367
17472,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr01,10.880798897593529
17473,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr02,1.869119890384185
17474,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr03,0.0
17475,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr04,0.0
17476,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr05,4.642577225936285
17477,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr06,21.110494739110617
17478,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr07,43.33107336799819
17479,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr08,55.92546004474036
17480,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr09,51.579455319041344
17481,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr10,43.153517645633926
17482,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr11,36.15215836225506
17483,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr12,32.783836137338184
17484,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr13,30.89353613582594
17485,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr14,30.036133357362242
17486,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr15,34.02879447166748
17487,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr16,48.11816392738342
17488,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr17,62.81957282803344
17489,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr18,80.35479839761717
17490,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr19,98.67677230116365
17491,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr20,96.58639174393578
17492,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr21,91.0477084061715
17493,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr22,76.84299672814106
17494,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr23,53.79943337637288
17495,B.sqlite,solve,ELC_CENTRAL,2020,summer2,hr24,40.78981947707631
17496,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr01,0.0
17497,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr02,0.0
17498,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr03,0.0
17499,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr04,0.0
17500,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr05,0.0
17501,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr06,0.0
17502,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr07,0.0
17503,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr08,0.0
17504,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr09,0.0
17505,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr10,0.0
17506,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr11,0.0
17507,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr12,0.0
17508,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr13,0.0
17509,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr14,0.0
17510,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr15,0.0
17511,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr16,0.0
17512,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr17,0.0
17513,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr18,0.0
17514,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr19,0.0
17515,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr20,0.0
17516,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr21,0.0
17517,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr22,0.0
17518,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr23,0.0
17519,B.sqlite,solve,ELC_CENTRAL,2020,fall,hr24,0.0
17520,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr01,38.475519475224864
17521,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr02,6.8762361166121
17522,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr03,0.0
17523,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr04,0.0
17524,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr05,16.583336957711115
17525,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr06,74.22104728159907
17526,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr07,151.9930723438167
17527,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr08,196.12601960134526
17528,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr09,185.71628403746195
17529,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr10,163.32255846399138
17530,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr11,145.91417789450915
17531,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr12,138.31048066620394
17532,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr13,135.75921121971848
17533,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr14,134.03517510722816
17534,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr15,145.54640817199268
17535,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr16,190.21629737439528
17536,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr17,235.3455446327209
17537,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr18,289.389558564845
17538,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr19,345.70302249878466
17539,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr20,338.38669193737604
17540,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr21,319.0012946996455
17541,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr22,269.2848085487612
17542,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr23,188.632336262017
17543,B.sqlite,solve,ELC_CENTRAL,2020,winter,hr24,116.15385009292308
17544,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr01,9.604278063238977
17545,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr02,1.7190590013752474
17546,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr03,0.0
17547,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr04,0.0
17548,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr05,4.145834169983334
17549,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr06,18.555261959288654
17550,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr07,37.99826947484306
17551,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr08,49.063062261472666
17552,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr09,49.341397261695334
17553,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr10,48.00119864951207
17554,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr11,47.90692920499221
17555,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr12,48.5172639277027
17556,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr13,50.318314206921315
17557,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr14,50.6534305960783
17558,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr15,52.053386152753816
17559,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr16,60.43511877057032
17560,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr17,67.92201810989317
17561,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr18,77.0354558949617
17562,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr19,86.4257550691406
17563,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr20,84.59667228989956
17564,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr21,79.75032284157804
17565,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr22,67.32120116496807
17566,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr23,47.1580833710598
17567,B.sqlite,solve,ELC_CENTRAL,2020,winter2,hr24,29.03846113434188
17568,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr01,0.0
17569,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr02,0.0
17570,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr03,0.0
17571,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr04,0.0
17572,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr05,0.0
17573,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr06,0.0
17574,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr07,0.0
17575,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr08,0.0
17576,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr09,0.0
17577,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr10,0.0
17578,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr11,0.0
17579,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr12,0.0
17580,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr13,0.0
17581,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr14,0.0
17582,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr15,0.0
17583,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr16,0.0
17584,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr17,0.0
17585,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr18,0.0
17586,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr19,0.0
17587,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr20,0.0
17588,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr21,0.0
17589,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr22,0.0
17590,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr23,0.0
17591,B.sqlite,solve,ELC_CENTRAL,2025,spring,hr24,0.0
17592,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr01,232.24784463024275
17593,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr02,193.0165157099688
17594,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr03,179.88933903280036
17595,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr04,179.6396368103784
17596,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr05,205.03786960847475
17597,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr06,276.41689466557796
17598,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr07,372.7304225204066
17599,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr08,426.4290336744766
17600,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr09,326.26627526101305
17601,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr10,169.53294180229304
17602,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr11,18.98586557074425
17603,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr12,0.0
17604,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr13,0.0
17605,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr14,0.0
17606,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr15,0.0
17607,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr16,29.84243335720728
17608,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr17,200.71073349390193
17609,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr18,400.86105032068883
17610,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr19,612.6224449345425
17611,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr20,603.5618393717384
17612,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr21,579.5548004636439
17613,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr22,517.9854865254995
17614,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr23,418.1047942233727
17615,B.sqlite,solve,ELC_CENTRAL,2025,summer,hr24,328.3114030404269
17616,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr01,58.01925004641541
17617,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr02,48.25412781638108
17618,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr03,44.97233614708898
17619,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr04,44.90990836926126
17620,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr05,51.25946670767424
17621,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr06,69.10422366639449
17622,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr07,93.18260563010165
17623,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr08,106.68003591867738
17624,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr09,88.28298895951528
17625,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr10,58.9200139360249
17626,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr11,31.10266113599324
17627,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr12,15.520717234638797
17628,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr13,1.8843475570630337
17629,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr14,0.0
17630,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr15,8.663428895819631
17631,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr16,37.16693614084466
17632,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr17,71.1310128346826
17633,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr18,111.02690508882152
17634,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr19,153.1556112336356
17635,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr20,150.8904584540457
17636,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr21,144.88870011591098
17637,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr22,129.49637121470823
17638,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr23,104.52619730584318
17639,B.sqlite,solve,ELC_CENTRAL,2025,summer2,hr24,82.08003951010848
17640,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr01,0.0
17641,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr02,0.0
17642,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr03,0.0
17643,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr04,0.0
17644,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr05,0.0
17645,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr06,0.0
17646,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr07,0.0
17647,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr08,0.0
17648,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr09,0.0
17649,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr10,0.0
17650,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr11,0.0
17651,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr12,0.0
17652,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr13,0.0
17653,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr14,0.0
17654,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr15,0.0
17655,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr16,0.0
17656,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr17,0.0
17657,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr18,0.0
17658,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr19,122.81270093158349
17659,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr20,115.73410287036506
17660,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr21,96.97860563313846
17661,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr22,24.09866390816782
17662,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr23,0.0
17663,B.sqlite,solve,ELC_CENTRAL,2025,fall,hr24,0.0
17664,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr01,69.02791394411122
17665,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr02,34.849988916768886
17666,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr03,23.363710296468746
17667,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr04,23.14522112962729
17668,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr05,45.36867503629494
17669,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr06,107.82532230848248
17670,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr07,192.09965848701307
17671,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr08,239.52260296939585
17672,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr09,191.74204737561587
17673,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr10,113.52252509081804
17674,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr11,40.710333365901604
17675,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr12,0.6522372505217898
17676,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr13,0.0
17677,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr14,0.0
17678,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr15,0.0
17679,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr16,70.31063616735963
17680,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr17,167.30241124495305
17681,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr18,281.5838141141559
17682,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr19,402.00517809938196
17683,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr20,394.07714753748394
17684,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr21,373.07098918734573
17685,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr22,319.19784192202496
17686,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr23,231.80223351877513
17687,B.sqlite,solve,ELC_CENTRAL,2025,winter,hr24,153.2587529003848
17688,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr01,17.256978624916695
17689,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr02,8.71249750697
17690,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr03,5.840927504672742
17691,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr04,5.786305282406823
17692,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr05,11.342168897962624
17693,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr06,26.95633057712062
17694,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr07,48.02491392730882
17695,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr08,59.98981643688074
17696,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr09,58.01014171307477
17697,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr10,53.185797820326414
17698,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr11,49.71187448421394
17699,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr12,48.38457309426321
17700,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr13,48.40486392761278
17701,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr14,48.16130281630682
17702,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr15,50.84861670734556
17703,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr16,62.137150883043056
17704,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr17,73.25559700304892
17705,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr18,86.6134167359574
17706,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr19,100.50129452484549
17707,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr20,98.51928618992653
17708,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr21,93.26774729683643
17709,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr22,79.79945950828402
17710,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr23,57.95055837969378
17711,B.sqlite,solve,ELC_CENTRAL,2025,winter2,hr24,38.31468891954064
17712,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr01,0.0
17713,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr02,0.0
17714,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr03,0.0
17715,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr04,0.0
17716,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr05,0.0
17717,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr06,0.0
17718,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr07,0.0
17719,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr08,0.0
17720,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr09,0.0
17721,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr10,0.0
17722,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr11,0.0
17723,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr12,0.0
17724,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr13,0.0
17725,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr14,0.0
17726,B.sqlite,solve,ELC_CENTRAL,2030,spring,hr15,0.0
